+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                            ;
+----------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                        ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:17:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:16:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:15:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:14:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:13:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:12:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:11:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:10:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:9:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:8:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:7:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:6:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:5:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:4:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:3:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:2:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:1:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I|\G_NBit_dffg:0:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:2:REGISTER_I                                      ; 35    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:31:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:30:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:29:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:28:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:27:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:26:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:25:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:24:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:23:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:22:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:21:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:20:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:19:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:18:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:17:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:16:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:15:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:14:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:13:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:12:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:11:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:10:DFFG_I               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:9:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:8:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:7:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:6:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:5:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:4:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:3:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:2:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:1:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I|\G_NBit_dffg:0:DFFG_I                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|\G_32Bit_Reg:1:REGISTER_I                                      ; 35    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:31:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:30:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:29:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:28:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:27:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:26:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:25:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:24:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:23:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:22:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:21:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:20:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:19:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:18:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:17:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:16:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:15:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:14:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:13:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:12:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:11:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:10:DFFG_I                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:9:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:8:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:7:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:6:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:5:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:4:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:3:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:2:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:1:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0|\G_NBit_dffg:0:DFFG_I                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|R0                                                             ; 35    ; 33             ; 0            ; 33             ; 32     ; 33              ; 33            ; 33              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile|decode                                                         ; 5     ; 1              ; 0            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_RegisterFile                                                                ; 50    ; 0              ; 0            ; 0              ; 64     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:4:MUXI|g_Or                                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:4:MUXI|g_And1                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:4:MUXI|g_And0                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:4:MUXI|g_Invg                                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:4:MUXI                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:3:MUXI|g_Or                                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:3:MUXI|g_And1                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:3:MUXI|g_And0                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:3:MUXI|g_Invg                                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:3:MUXI                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:2:MUXI|g_Or                                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:2:MUXI|g_And1                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:2:MUXI|g_And0                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:2:MUXI|g_Invg                                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:2:MUXI                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:1:MUXI|g_Or                                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:1:MUXI|g_And1                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:1:MUXI|g_And0                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:1:MUXI|g_Invg                                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:1:MUXI                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:0:MUXI|g_Or                                  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:0:MUXI|g_And1                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:0:MUXI|g_And0                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:0:MUXI|g_Invg                                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress|\G_NBit_MUX:0:MUXI                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JrReadAddress                                                          ; 11    ; 5              ; 0            ; 5              ; 5      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JalWriteAddress|\G_NBit_MUX:4:MUXI|g_Or                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JalWriteAddress|\G_NBit_MUX:4:MUXI|g_And1                              ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JalWriteAddress|\G_NBit_MUX:4:MUXI|g_And0                              ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JalWriteAddress|\G_NBit_MUX:4:MUXI|g_Invg                              ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JalWriteAddress|\G_NBit_MUX:4:MUXI                                     ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JalWriteAddress|\G_NBit_MUX:3:MUXI|g_Or                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_JalWriteAddress|\G_NBit_MUX:3:MUXI|g_And1                              ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
